ODOMETRY,0.100068080139,0.100249642432,-0.000326992241362
ODOMETRY,0,0,0
SENSOR,1,0.9622895765,
SENSOR,2,1.913165855,
SENSOR,3,3.992515068,
ODOMETRY,0,0,0
SENSOR,1,1.050941049,
SENSOR,2,2.086942854,
SENSOR,3,3.888345531,
ODOMETRY,0,0,0
SENSOR,1,1.05852863,
SENSOR,2,1.89970551,
SENSOR,3,3.938038505,
ODOMETRY,0,0,0
SENSOR,1,1.125550717,
SENSOR,2,1.964375326,
SENSOR,3,3.810539854,
ODOMETRY,0,0,0
SENSOR,1,1.148699118,
SENSOR,2,2.084932106,
SENSOR,3,3.980670488,
ODOMETRY,0,0,0
SENSOR,1,1.07284519,
SENSOR,2,2.083530218,
SENSOR,3,4.004180435,
ODOMETRY,0,0,0
SENSOR,1,0.8798379376,
SENSOR,2,1.92517956,
SENSOR,3,3.876354326,
ODOMETRY,0,0,0
SENSOR,1,1.007112521,
SENSOR,2,1.886400484,
SENSOR,3,4.025198622,
ODOMETRY,0,0,0
SENSOR,1,0.9074368333,
SENSOR,2,2.156943143,
SENSOR,3,4.02832251,
ODOMETRY,0,0,0
SENSOR,1,1.077613843,
SENSOR,2,2.025980972,
SENSOR,3,4.042724249,
ODOMETRY,0,0,0
SENSOR,1,1.034154609,
SENSOR,2,1.982760152,
SENSOR,3,4.073279174,
ODOMETRY,0,0,0
SENSOR,1,0.9087842295,
SENSOR,2,1.792524822,
SENSOR,3,3.929324205,
ODOMETRY,0,0,0
SENSOR,1,1.167122334,
SENSOR,2,2.091152231,
SENSOR,3,3.968228821,
ODOMETRY,0,0,0
SENSOR,1,0.9726507789,
SENSOR,2,1.872253301,
SENSOR,3,4.115414448,
ODOMETRY,0,0,0
SENSOR,1,1.203054551,
SENSOR,2,2.095241513,
SENSOR,3,4.00157707,
ODOMETRY,0,0,0
SENSOR,1,1.172196044,
SENSOR,2,2.155035182,
SENSOR,3,4.038473303,
ODOMETRY,0,0,0
SENSOR,1,0.9270815398,
SENSOR,2,2.041859579,
SENSOR,3,4.06135236,
ODOMETRY,0,0,0
SENSOR,1,1.146298971,
SENSOR,2,1.8646687,
SENSOR,3,3.857414994,
ODOMETRY,0,0,0
SENSOR,1,1.061575234,
SENSOR,2,1.948751812,
SENSOR,3,3.964730019,
ODOMETRY,0,0,0
SENSOR,1,1.024226375,
SENSOR,2,2.134732499,
SENSOR,3,4.135765639,
ODOMETRY,0,0,0
SENSOR,1,0.9610953897,
SENSOR,2,1.933224165,
SENSOR,3,3.898666109,
ODOMETRY,0,0,0
SENSOR,1,1.033427745,
SENSOR,2,2.109190655,
SENSOR,3,3.870446028,
ODOMETRY,0,0,0
SENSOR,1,0.8028664338,
SENSOR,2,1.895404577,
SENSOR,3,4.024692865,
ODOMETRY,0,0,0
SENSOR,1,0.8982857068,
SENSOR,2,2.147178285,
SENSOR,3,3.853184865,
ODOMETRY,0,0,0
SENSOR,1,0.906395582,
SENSOR,2,1.886695963,
SENSOR,3,4.087141623,
ODOMETRY,0,0,0
SENSOR,1,0.891019537,
SENSOR,2,1.903774879,
SENSOR,3,3.966934069,
ODOMETRY,0,0,0
SENSOR,1,0.9700673233,
SENSOR,2,2.028237567,
SENSOR,3,3.923481742,
ODOMETRY,0,0,0
SENSOR,1,1.011779938,
SENSOR,2,2.28776532,
SENSOR,3,3.877224725,
ODOMETRY,0,0,0
SENSOR,1,1.029793989,
SENSOR,2,1.872151345,
SENSOR,3,4.109326469,
ODOMETRY,0,0,0
SENSOR,1,0.9871647137,
SENSOR,2,1.94242569,
SENSOR,3,4.106739827,
ODOMETRY,0,0,0
SENSOR,1,0.9221383166,
SENSOR,2,2.0116228,
SENSOR,3,3.950704965,
ODOMETRY,0,0,0
SENSOR,1,0.854707902,
SENSOR,2,2.028946435,
SENSOR,3,3.864429309,
ODOMETRY,0,0,0
SENSOR,1,0.9965938082,
SENSOR,2,2.087153511,
SENSOR,3,4.245022889,
ODOMETRY,0,0,0
SENSOR,1,0.98508016,
SENSOR,2,1.914154751,
SENSOR,3,4.068444608,
ODOMETRY,0,0,0
SENSOR,1,1.06082579,
SENSOR,2,1.93408338,
SENSOR,3,3.967616197,
ODOMETRY,0,0,0
SENSOR,1,1.011803305,
SENSOR,2,1.87932362,
SENSOR,3,3.945017124,
ODOMETRY,0,0,0
SENSOR,1,1.085157896,
SENSOR,2,1.908063083,
SENSOR,3,3.836134522,
ODOMETRY,0,0,0
SENSOR,1,0.9447720132,
SENSOR,2,1.906386998,
SENSOR,3,3.942651261,
ODOMETRY,0,0,0
SENSOR,1,1.104442165,
SENSOR,2,1.874508193,
SENSOR,3,4.083484659,
ODOMETRY,0,0,0
SENSOR,1,0.7622784171,
SENSOR,2,1.88915555,
SENSOR,3,4.125827502,
ODOMETRY,0,0,0
SENSOR,1,1.070290898,
SENSOR,2,2.045470655,
SENSOR,3,4.068540566,
ODOMETRY,0,0,0
SENSOR,1,1.147648084,
SENSOR,2,2.028193198,
SENSOR,3,4.027639316,
ODOMETRY,0,0,0
SENSOR,1,1.030791653,
SENSOR,2,1.972969203,
SENSOR,3,3.975605185,
ODOMETRY,0,0,0
SENSOR,1,0.972729798,
SENSOR,2,1.756437531,
SENSOR,3,4.049469281,
ODOMETRY,0,0,0
SENSOR,1,1.173062,
SENSOR,2,1.937564598,
SENSOR,3,4.040826087,
ODOMETRY,0,0,0
SENSOR,1,1.12050812,
SENSOR,2,2.094813892,
SENSOR,3,4.015026875,
ODOMETRY,0,0,0
SENSOR,1,1.031172224,
SENSOR,2,1.955752471,
SENSOR,3,3.949103671,
ODOMETRY,0,0,0
SENSOR,1,1.10619426,
SENSOR,2,1.918918974,
SENSOR,3,4.17918812,
ODOMETRY,0,0,0
SENSOR,1,0.9012859203,
SENSOR,2,1.829293286,
SENSOR,3,4.129252163,
ODOMETRY,0,0,0
SENSOR,1,1.013936817,
SENSOR,2,2.017428542,
SENSOR,3,4.011914196,
ODOMETRY,0,0,0
SENSOR,1,0.9675998721,
SENSOR,2,2.104443502,
SENSOR,3,4.072731504,
ODOMETRY,0,0,0
SENSOR,1,1.079926647,
SENSOR,2,2.171126168,
SENSOR,3,4.047167353,
ODOMETRY,0,0,0
SENSOR,1,1.028230721,
SENSOR,2,1.969605727,
SENSOR,3,3.86513165,
ODOMETRY,0,0,0
SENSOR,1,0.8949055434,
SENSOR,2,1.872694726,
SENSOR,3,4.0382511,
ODOMETRY,0,0,0
SENSOR,1,0.9293100285,
SENSOR,2,1.960755894,
SENSOR,3,3.954172768,
ODOMETRY,0,0,0
SENSOR,1,1.081743622,
SENSOR,2,2.089642827,
SENSOR,3,4.006761748,
ODOMETRY,0,0,0
SENSOR,1,0.8299670609,
SENSOR,2,1.987092766,
SENSOR,3,3.961034711,
ODOMETRY,0,0,0
SENSOR,1,0.891504916,
SENSOR,2,1.963392894,
SENSOR,3,3.983078892,
ODOMETRY,0,0,0
SENSOR,1,0.8510412722,
SENSOR,2,1.868786258,
SENSOR,3,3.961951232,
ODOMETRY,0,0,0
SENSOR,1,0.9130005134,
SENSOR,2,2.018211548,
SENSOR,3,3.967108563,
ODOMETRY,0,0,0
SENSOR,1,1.082476586,
SENSOR,2,2.097398387,
SENSOR,3,4.141985208,
ODOMETRY,0,0,0
SENSOR,1,0.9271151584,
SENSOR,2,1.908665015,
SENSOR,3,4.042025502,
ODOMETRY,0,0,0
SENSOR,1,1.151621295,
SENSOR,2,2.014316844,
SENSOR,3,3.952854193,
ODOMETRY,0,0,0
SENSOR,1,1.083698521,
SENSOR,2,2.097834784,
SENSOR,3,3.886554116,
ODOMETRY,0,0,0
SENSOR,1,1.103727207,
SENSOR,2,2.103627343,
SENSOR,3,4.056318331,
ODOMETRY,0,0,0
SENSOR,1,0.9565084981,
SENSOR,2,2.043603214,
SENSOR,3,4.010740967,
ODOMETRY,0,0,0
SENSOR,1,0.9803895912,
SENSOR,2,1.961715416,
SENSOR,3,3.938092187,
ODOMETRY,0,0,0
SENSOR,1,1.137850099,
SENSOR,2,2.043637872,
SENSOR,3,4.104454266,
ODOMETRY,0,0,0
SENSOR,1,0.9885585069,
SENSOR,2,2.193881084,
SENSOR,3,3.792675223,
ODOMETRY,0,0,0
SENSOR,1,0.8914754085,
SENSOR,2,2.050787411,
SENSOR,3,4.041513192,
ODOMETRY,0,0,0
SENSOR,1,0.9971539176,
SENSOR,2,2.152453838,
SENSOR,3,4.027565878,
ODOMETRY,0,0,0
SENSOR,1,1.038064387,
SENSOR,2,1.908519777,
SENSOR,3,3.941399357,
ODOMETRY,0,0,0
SENSOR,1,1.075376231,
SENSOR,2,2.04984165,
SENSOR,3,3.903312916,
ODOMETRY,0,0,0
SENSOR,1,0.9932855099,
SENSOR,2,1.823363827,
SENSOR,3,3.936149423,
ODOMETRY,0,0,0
SENSOR,1,0.986114259,
SENSOR,2,2.061097927,
SENSOR,3,3.775547005,
ODOMETRY,0,0,0
SENSOR,1,1.066427212,
SENSOR,2,1.952007658,
SENSOR,3,4.10741393,
ODOMETRY,0,0,0
SENSOR,1,0.9412150155,
SENSOR,2,2.065610261,
SENSOR,3,3.711833498,
ODOMETRY,0,0,0
SENSOR,1,0.9694500501,
SENSOR,2,1.877648374,
SENSOR,3,4.129129087,
ODOMETRY,0,0,0
SENSOR,1,1.037991225,
SENSOR,2,1.996926082,
SENSOR,3,3.911100623,
ODOMETRY,0,0,0
SENSOR,1,0.9471437836,
SENSOR,2,1.878225257,
SENSOR,3,4.023383034,
ODOMETRY,0,0,0
SENSOR,1,1.105695128,
SENSOR,2,2.021060252,
SENSOR,3,3.880596452,
ODOMETRY,0,0,0
SENSOR,1,1.017299551,
SENSOR,2,2.347791185,
SENSOR,3,4.173807904,
ODOMETRY,0,0,0
SENSOR,1,0.9737088417,
SENSOR,2,1.978967953,
SENSOR,3,3.991670434,
ODOMETRY,0,0,0
SENSOR,1,1.032689889,
SENSOR,2,1.986726868,
SENSOR,3,4.076364766,
ODOMETRY,0,0,0
SENSOR,1,0.9409904699,
SENSOR,2,2.001026256,
SENSOR,3,3.965835403,
ODOMETRY,0,0,0
SENSOR,1,1.032503328,
SENSOR,2,2.026071741,
SENSOR,3,4.09311679,
ODOMETRY,0,0,0
SENSOR,1,0.8455969937,
SENSOR,2,2.006117296,
SENSOR,3,4.01493831,
ODOMETRY,0,0,0
SENSOR,1,1.086991605,
SENSOR,2,2.081431667,
SENSOR,3,4.195869293,
ODOMETRY,0,0,0
SENSOR,1,0.9802210638,
SENSOR,2,2.038797229,
SENSOR,3,4.02893301,
ODOMETRY,0,0,0
SENSOR,1,1.104049867,
SENSOR,2,2.072633568,
SENSOR,3,4.171455436,
ODOMETRY,0,0,0
SENSOR,1,1.079818745,
SENSOR,2,1.946269758,
SENSOR,3,3.974543648,
ODOMETRY,0,0,0
SENSOR,1,0.9054748552,
SENSOR,2,2.037782137,
SENSOR,3,3.925122442,
ODOMETRY,0,0,0
SENSOR,1,1.040779009,
SENSOR,2,2.0580718,
SENSOR,3,4.056732565,
ODOMETRY,0,0,0
SENSOR,1,0.9682630912,
SENSOR,2,2.090735413,
SENSOR,3,3.944122658,
ODOMETRY,0,0,0
SENSOR,1,0.8670718659,
SENSOR,2,2.073125856,
SENSOR,3,4.12607557,
ODOMETRY,0,0,0
SENSOR,1,0.9145177372,
SENSOR,2,1.941118735,
SENSOR,3,4.05627482,
ODOMETRY,0,0,0
SENSOR,1,0.8706356287,
SENSOR,2,2.086114535,
SENSOR,3,4.026514109,
ODOMETRY,0,0,0
SENSOR,1,1.035748777,
SENSOR,2,2.001706539,
SENSOR,3,4.063453242,
ODOMETRY,0,0,0
SENSOR,1,0.9789579991,
SENSOR,2,2.018724751,
SENSOR,3,3.977128134,
ODOMETRY,0,0,0
SENSOR,1,0.8141303453,
SENSOR,2,2.209709485,
SENSOR,3,4.045624058,
ODOMETRY,0,0,0
SENSOR,1,1.085368022,
SENSOR,2,1.98773446,
SENSOR,3,4.108750206,
ODOMETRY,0,0,0
SENSOR,1,1.213923158,
SENSOR,2,1.926118632,
SENSOR,3,4.10369329,
ODOMETRY,0,0,0
SENSOR,1,0.8913285636,
SENSOR,2,1.992287436,
SENSOR,3,3.847530309,
ODOMETRY,0,0,0
SENSOR,1,1.127464806,
SENSOR,2,1.992018398,
SENSOR,3,4.01270687,
ODOMETRY,0,0,0
SENSOR,1,1.076316191,
SENSOR,2,1.996144579,
SENSOR,3,3.970957112,
ODOMETRY,0,0,0
SENSOR,1,0.9908344137,
SENSOR,2,2.003442792,
SENSOR,3,4.081381828,
ODOMETRY,0,0,0
SENSOR,1,1.049476007,
SENSOR,2,1.937988632,
SENSOR,3,3.998773682,
ODOMETRY,0,0,0
SENSOR,1,0.9765725481,
SENSOR,2,1.712760118,
SENSOR,3,4.088456027,
ODOMETRY,0,0,0
SENSOR,1,0.9797321495,
SENSOR,2,2.080316592,
SENSOR,3,4.085259509,
ODOMETRY,0,0,0
SENSOR,1,1.047788472,
SENSOR,2,1.781065702,
SENSOR,3,3.872411761,
ODOMETRY,0,0,0
SENSOR,1,0.9564569488,
SENSOR,2,1.799445229,
SENSOR,3,3.958260783,
ODOMETRY,0,0,0
SENSOR,1,1.055744957,
SENSOR,2,2.068272534,
SENSOR,3,3.865951165,
ODOMETRY,0,0,0
SENSOR,1,0.9378988878,
SENSOR,2,2.032944466,
SENSOR,3,4.128017039,
ODOMETRY,0,0,0
SENSOR,1,1.041417065,
SENSOR,2,2.093864162,
SENSOR,3,4.07383631,
ODOMETRY,0,0,0
SENSOR,1,1.058849182,
SENSOR,2,2.029939821,
SENSOR,3,4.047005562,
ODOMETRY,0,0,0
SENSOR,1,0.9239642389,
SENSOR,2,1.942727405,
SENSOR,3,4.032236506,
ODOMETRY,0,0,0
SENSOR,1,0.9005203803,
SENSOR,2,2.032601346,
SENSOR,3,4.084096157,
ODOMETRY,0,0,0
SENSOR,1,0.9716252414,
SENSOR,2,2.031288046,
SENSOR,3,3.960120444,
ODOMETRY,0,0,0
SENSOR,1,1.059904631,
SENSOR,2,2.076633645,
SENSOR,3,4.111214572,
ODOMETRY,0,0,0
SENSOR,1,0.9709023374,
SENSOR,2,1.962167136,
SENSOR,3,3.879948041,
ODOMETRY,0,0,0
SENSOR,1,1.007327692,
SENSOR,2,2.143477796,
SENSOR,3,4.061386478,
ODOMETRY,0,0,0
SENSOR,1,1.14152438,
SENSOR,2,1.880979861,
SENSOR,3,4.090592512,
ODOMETRY,0,0,0
SENSOR,1,1.181888049,
SENSOR,2,2.082759756,
SENSOR,3,3.971237095,
ODOMETRY,0,0,0
SENSOR,1,1.064579158,
SENSOR,2,1.887520294,
SENSOR,3,3.982726459,
ODOMETRY,0,0,0
SENSOR,1,0.9408459009,
SENSOR,2,1.985960309,
SENSOR,3,3.850653533,
ODOMETRY,0,0,0
SENSOR,1,0.9739675713,
SENSOR,2,1.999368692,
SENSOR,3,3.894452195,
ODOMETRY,0,0,0
SENSOR,1,0.9639925005,
SENSOR,2,1.812694117,
SENSOR,3,3.908255466,
ODOMETRY,0,0,0
SENSOR,1,0.9389275712,
SENSOR,2,2.025993208,
SENSOR,3,4.043055472,
ODOMETRY,0,0,0
SENSOR,1,1.05234841,
SENSOR,2,2.021855542,
SENSOR,3,4.143359654,
ODOMETRY,0,0,0
SENSOR,1,0.997324337,
SENSOR,2,2.13001348,
SENSOR,3,3.94007993,
ODOMETRY,0,0,0
SENSOR,1,0.9637976257,
SENSOR,2,1.993928983,
SENSOR,3,3.993283939,
ODOMETRY,0,0,0
SENSOR,1,1.036156682,
SENSOR,2,1.950294333,
SENSOR,3,3.93884483,
ODOMETRY,0,0,0
SENSOR,1,0.8829775128,
SENSOR,2,2.194011877,
SENSOR,3,4.092498298,
ODOMETRY,0,0,0
SENSOR,1,0.9571899125,
SENSOR,2,2.026077928,
SENSOR,3,4.004057952,
ODOMETRY,0,0,0
SENSOR,1,1.086968831,
SENSOR,2,1.97081778,
SENSOR,3,3.950635821,
ODOMETRY,0,0,0
SENSOR,1,1.040912657,
SENSOR,2,2.043358523,
SENSOR,3,4.18640538,
ODOMETRY,0,0,0
SENSOR,1,0.9550614771,
SENSOR,2,1.92236168,
SENSOR,3,3.760355679,
ODOMETRY,0,0,0
SENSOR,1,1.211797002,
SENSOR,2,1.970708235,
SENSOR,3,3.8814371,
ODOMETRY,0,0,0
SENSOR,1,0.9304899289,
SENSOR,2,1.879504808,
SENSOR,3,3.89387397,
ODOMETRY,0,0,0
SENSOR,1,1.107157126,
SENSOR,2,2.153899878,
SENSOR,3,3.985222369,
ODOMETRY,0,0,0
SENSOR,1,1.008678294,
SENSOR,2,2.156450741,
SENSOR,3,4.045611886,
ODOMETRY,0,0,0
SENSOR,1,1.133142655,
SENSOR,2,2.056181617,
SENSOR,3,4.078317281,
ODOMETRY,0,0,0
SENSOR,1,0.8657023838,
SENSOR,2,2.202546108,
SENSOR,3,3.960007845,
ODOMETRY,0,0,0
SENSOR,1,1.061988205,
SENSOR,2,1.986020564,
SENSOR,3,4.009967532,
ODOMETRY,0,0,0
SENSOR,1,1.000802493,
SENSOR,2,2.003876662,
SENSOR,3,4.093469702,
ODOMETRY,0,0,0
SENSOR,1,0.8416982928,
SENSOR,2,1.993554457,
SENSOR,3,4.088597344,
ODOMETRY,0,0,0
SENSOR,1,1.012231848,
SENSOR,2,1.818705091,
SENSOR,3,3.89413127,
ODOMETRY,0,0,0
SENSOR,1,1.04688284,
SENSOR,2,2.125321419,
SENSOR,3,3.868432941,
ODOMETRY,0,0,0
SENSOR,1,0.9898444846,
SENSOR,2,1.930896189,
SENSOR,3,4.032279957,
ODOMETRY,0,0,0
SENSOR,1,0.9586258922,
SENSOR,2,2.034428561,
SENSOR,3,3.974352891,
ODOMETRY,0,0,0
SENSOR,1,0.8447541939,
SENSOR,2,1.935442605,
SENSOR,3,3.98349403,
ODOMETRY,0,0,0
SENSOR,1,0.9383758982,
SENSOR,2,2.035531874,
SENSOR,3,3.859136309,
ODOMETRY,0,0,0
SENSOR,1,1.097163117,
SENSOR,2,2.100162595,
SENSOR,3,3.840188033,
ODOMETRY,0,0,0
SENSOR,1,0.9649363655,
SENSOR,2,2.093079403,
SENSOR,3,3.991588807,
ODOMETRY,0,0,0
SENSOR,1,1.210307941,
SENSOR,2,2.038922986,
SENSOR,3,4.150294828,
ODOMETRY,0,0,0
SENSOR,1,1.132818134,
SENSOR,2,1.969020351,
SENSOR,3,3.882436615,
ODOMETRY,0,0,0
SENSOR,1,0.9500710191,
SENSOR,2,1.932719863,
SENSOR,3,3.894429708,
ODOMETRY,0,0,0
SENSOR,1,1.008946428,
SENSOR,2,2.085446514,
SENSOR,3,3.926063556,
ODOMETRY,0,0,0
SENSOR,1,1.039810699,
SENSOR,2,1.947224543,
SENSOR,3,4.028416843,
ODOMETRY,0,0,0
SENSOR,1,1.000930998,
SENSOR,2,1.938816905,
SENSOR,3,4.196735747,
ODOMETRY,0,0,0
SENSOR,1,0.9792943536,
SENSOR,2,2.182115533,
SENSOR,3,4.012453619,
ODOMETRY,0,0,0
SENSOR,1,1.007668295,
SENSOR,2,2.133701433,
SENSOR,3,3.987571936,
ODOMETRY,0,0,0
SENSOR,1,0.9265605596,
SENSOR,2,1.979451806,
SENSOR,3,4.072479523,
ODOMETRY,0,0,0
SENSOR,1,0.8625840436,
SENSOR,2,1.994851579,
SENSOR,3,4.081819821,
ODOMETRY,0,0,0
SENSOR,1,1.137335172,
SENSOR,2,1.868782731,
SENSOR,3,3.871127009,
ODOMETRY,0,0,0
SENSOR,1,0.965402544,
SENSOR,2,2.149337743,
SENSOR,3,3.872942667,
ODOMETRY,0,0,0
SENSOR,1,1.026611006,
SENSOR,2,2.10188488,
SENSOR,3,4.155615106,
ODOMETRY,0,0,0
SENSOR,1,1.085501732,
SENSOR,2,1.869296697,
SENSOR,3,4.00322262,
ODOMETRY,0,0,0
SENSOR,1,0.9403572615,
SENSOR,2,1.992642903,
SENSOR,3,4.100965039,
ODOMETRY,0,0,0
SENSOR,1,0.8855133531,
SENSOR,2,1.99439176,
SENSOR,3,4.11391376,
ODOMETRY,0,0,0
SENSOR,1,0.9783685451,
SENSOR,2,1.962807848,
SENSOR,3,4.112595694,
ODOMETRY,0,0,0
SENSOR,1,0.8649567566,
SENSOR,2,2.124443211,
SENSOR,3,4.121211407,
ODOMETRY,0,0,0
SENSOR,1,0.8799226606,
SENSOR,2,1.896199136,
SENSOR,3,4.001304817,
ODOMETRY,0,0,0
SENSOR,1,1.027484948,
SENSOR,2,2.038171256,
SENSOR,3,4.031697992,
ODOMETRY,0,0,0
